Date,Parish,Latitude,Longitude,PM2.5
2013/12,Monroe,32.5093,-92.1193,8.390909091
2013/1,PortAllen,30.4474,-91.2082,7.123333333
2013/2,PortAllen,30.4474,-91.2082,8.096296296
2013/3,PortAllen,30.4474,-91.2082,9.448
2013/4,PortAllen,30.4474,-91.2082,7.673333333
2013/5,PortAllen,30.4474,-91.2082,7.956666667
2013/6,PortAllen,30.4474,-91.2082,9.78
2013/7,PortAllen,30.4474,-91.2082,9.451612903
2013/8,PortAllen,30.4474,-91.2082,10.27741935
2013/9,PortAllen,30.4474,-91.2082,10.44333333
2013/10,PortAllen,30.4474,-91.2082,8.848387097
2013/11,PortAllen,30.4474,-91.2082,7.162068966
2013/12,PortAllen,30.4474,-91.2082,9.435483871
2013/1,Shreveport,32.4465,-93.8256,8.311111111
2013/2,Shreveport,32.4465,-93.8256,9.03
2013/3,Shreveport,32.4465,-93.8256,9.154545455
2013/4,Shreveport,32.4465,-93.8256,10.67
2013/5,Shreveport,32.4465,-93.8256,10.31
2013/6,Shreveport,32.4465,-93.8256,11.14444444
2013/7,Shreveport,32.4465,-93.8256,12.42222222
2013/8,Shreveport,32.4465,-93.8256,13.86
2013/9,Shreveport,32.4465,-93.8256,14.69
2013/10,Shreveport,32.4465,-93.8256,7.445454545
2013/11,Shreveport,32.4465,-93.8256,11.56666667
2013/12,Shreveport,32.4465,-93.8256,11.16363636
2013/1,Vinton,30.1986,-93.5708,4.890909091
2013/2,Vinton,30.1986,-93.5708,6.74
2013/3,Vinton,30.1986,-93.5708,7.06
2013/4,Vinton,30.1986,-93.5708,6.76
2013/5,Vinton,30.1986,-93.5708,6.9
2013/6,Vinton,30.1986,-93.5708,8.03
2013/7,Vinton,30.1986,-93.5708,8.36
2013/8,Vinton,30.1986,-93.5708,9.82
2013/9,Vinton,30.1986,-93.5708,9.67
2013/10,Vinton,30.1986,-93.5708,6.709090909
2013/11,Vinton,30.1986,-93.5708,7.01
2013/12,Vinton,30.1986,-93.5708,7.181818182
2014/1,Alexandria,31.3113,-92.4451,5.72
2014/2,Alexandria,31.3113,-92.4451,9.741666667
2014/3,Alexandria,31.3113,-92.4451,6.79
2014/4,Alexandria,31.3113,-92.4451,8.02
2014/5,Alexandria,31.3113,-92.4451,6.44
2014/6,Alexandria,31.3113,-92.4451,7.644444444
2014/7,Alexandria,31.3113,-92.4451,9.930769231
2014/8,Alexandria,31.3113,-92.4451,8.245454545
2014/9,Alexandria,31.3113,-92.4451,7.045454545
2014/10,Alexandria,31.3113,-92.4451,5.516666667
2014/11,Alexandria,31.3113,-92.4451,6.753846154
2014/12,Alexandria,31.3113,-92.4451,8.18
2014/1,BatonRouge,30.4507,-91.1546,7.517241379
2014/2,BatonRouge,30.4507,-91.1546,7.996428571
2014/3,BatonRouge,30.4507,-91.1546,8.176666667
2014/4,BatonRouge,30.4507,-91.1546,8.52
2014/5,BatonRouge,30.4507,-91.1546,8.516666667
2014/6,BatonRouge,30.4507,-91.1546,7.986666667
2014/7,BatonRouge,30.4507,-91.1546,10.4
2014/8,BatonRouge,30.4507,-91.1546,10.73225806
2014/9,BatonRouge,30.4507,-91.1546,8.722727273
2014/10,BatonRouge,30.4507,-91.1546,8.373333333
2014/11,BatonRouge,30.4507,-91.1546,8.263333333
2014/12,BatonRouge,30.4507,-91.1546,9.129032258
2014/1,BayouPlaquemine,30.287,-91.2423,6.781818182
2014/2,BayouPlaquemine,30.287,-91.2423,8.377777778
2014/3,BayouPlaquemine,30.287,-91.2423,7.618181818
2014/4,BayouPlaquemine,30.287,-91.2423,8.16
2014/5,BayouPlaquemine,30.287,-91.2423,6.14
2014/6,BayouPlaquemine,30.287,-91.2423,5.63
2014/7,BayouPlaquemine,30.287,-91.2423,9.327272727
2014/8,BayouPlaquemine,30.287,-91.2423,8.37
2014/9,BayouPlaquemine,30.287,-91.2423,7.59
2014/10,BayouPlaquemine,30.287,-91.2423,6.86
2014/11,BayouPlaquemine,30.287,-91.2423,8.244444444
2014/12,BayouPlaquemine,30.287,-91.2423,9.86
2014/1,Chalmette,29.9336,-89.9636,6.7
2014/2,Chalmette,29.9336,-89.9636,9.585714286
2014/3,Chalmette,29.9336,-89.9636,8.34
2014/4,Chalmette,29.9336,-89.9636,10.62
2014/5,Chalmette,29.9336,-89.9636,10.24
2014/6,Chalmette,29.9336,-89.9636,11.46
2014/7,Chalmette,29.9336,-89.9636,13
2014/8,Chalmette,29.9336,-89.9636,11.35
2014/9,Chalmette,29.9336,-89.9636,10.85
2014/10,Chalmette,29.9336,-89.9636,8.75
2014/11,Chalmette,29.9336,-89.9636,5.2
2014/12,Chalmette,29.9336,-89.9636,11.32
2014/1,Geismer,30.1797,-90.9789,8.15
2014/2,Geismer,30.1797,-90.9789,12.1
2014/3,Geismer,30.1797,-90.9789,9.12
2014/4,Geismer,30.1797,-90.9789,9.27
2014/5,Geismer,30.1797,-90.9789,7.5
2014/6,Geismer,30.1797,-90.9789,6.64
2014/7,Geismer,30.1797,-90.9789,10.32727273
2014/8,Geismer,30.1797,-90.9789,10.92727273
2014/9,Geismer,30.1797,-90.9789,8.054545455
2014/10,Geismer,30.1797,-90.9789,8.077777778
2014/11,Geismer,30.1797,-90.9789,6.9625
2014/12,Geismer,30.1797,-90.9789,11.69230769
2014/1,Hammond,30.5044,-90.4615,7.814285714
2014/2,Hammond,30.5044,-90.4615,7.766666667
2014/3,Hammond,30.5044,-90.4615,8.716666667
2014/4,Hammond,30.5044,-90.4615,8.32
2014/5,Hammond,30.5044,-90.4615,7.58
2014/6,Hammond,30.5044,-90.4615,6.65
2014/7,Hammond,30.5044,-90.4615,11.11818182
2014/8,Hammond,30.5044,-90.4615,9.633333333
2014/9,Hammond,30.5044,-90.4615,7.69
2014/10,Hammond,30.5044,-90.4615,6.78
2014/11,Hammond,30.5044,-90.4615,6.56
2014/12,Hammond,30.5044,-90.4615,7.718181818
2014/1,Houma,29.5958,-90.7195,6.471428571
2014/2,Houma,29.5958,-90.7195,7.883333333
2014/3,Houma,29.5958,-90.7195,7.67
2014/4,Houma,29.5958,-90.7195,7.71
2014/5,Houma,29.5958,-90.7195,6.35
2014/6,Houma,29.5958,-90.7195,5.16
2014/7,Houma,29.5958,-90.7195,9.772727273
2014/8,Houma,29.5958,-90.7195,7.6
2014/9,Houma,29.5958,-90.7195,6.51
2014/10,Houma,29.5958,-90.7195,6.95
2014/11,Houma,29.5958,-90.7195,7.86
2014/12,Houma,29.5958,-90.7195,9.490909091
2014/1,Kenner,30.0101,-90.2549,7.991666667
2014/2,Kenner,30.0101,-90.2549,7.832142857
2014/3,Kenner,30.0101,-90.2549,7.048387097
2014/4,Kenner,30.0101,-90.2549,7.03
2014/5,Kenner,30.0101,-90.2549,7.137931034
2014/6,Kenner,30.0101,-90.2549,7.47
2014/7,Kenner,30.0101,-90.2549,9.625806452
2014/8,Kenner,30.0101,-90.2549,10.78571429
2014/9,Kenner,30.0101,-90.2549,7.226923077
2014/10,Kenner,30.0101,-90.2549,7.090322581
2014/11,Kenner,30.0101,-90.2549,6.486666667
2014/12,Kenner,30.0101,-90.2549,7.425806452
2014/1,Lafayette,30.2033,-92.0295,7.277777778
2014/2,Lafayette,30.2033,-92.0295,9.16
2014/3,Lafayette,30.2033,-92.0295,7.94
2014/4,Lafayette,30.2033,-92.0295,9.14
2014/5,Lafayette,30.2033,-92.0295,6.68
2014/6,Lafayette,30.2033,-92.0295,6.3
2014/7,Lafayette,30.2033,-92.0295,9.454545455
2014/8,Lafayette,30.2033,-92.0295,8.66
2014/9,Lafayette,30.2033,-92.0295,7.1
2014/10,Lafayette,30.2033,-92.0295,6.790909091
2014/11,Lafayette,30.2033,-92.0295,8.43
2014/12,Lafayette,30.2033,-92.0295,9
2014/1,LakeCharles,30.195,-93.2333,6.37
2014/2,LakeCharles,30.195,-93.2333,7.525
2014/3,LakeCharles,30.195,-93.2333,6.416666667
2014/4,LakeCharles,30.195,-93.2333,8.47
2014/5,LakeCharles,30.195,-93.2333,6.97
2014/6,LakeCharles,30.195,-93.2333,6.99
2014/7,LakeCharles,30.195,-93.2333,10.97272727
2014/8,LakeCharles,30.195,-93.2333,8.22
2014/9,LakeCharles,30.195,-93.2333,6.73
2014/10,LakeCharles,30.195,-93.2333,6.62
2014/11,LakeCharles,30.195,-93.2333,5.766666667
2014/12,LakeCharles,30.195,-93.2333,7.35
2014/1,Marrero,29.8994,-90.1004,8.5
2014/2,Marrero,29.8994,-90.1004,6.641666667
2014/3,Marrero,29.8994,-90.1004,7.227272727
2014/4,Marrero,29.8994,-90.1004,7.86
2014/5,Marrero,29.8994,-90.1004,6.94
2014/6,Marrero,29.8994,-90.1004,6.04
2014/7,Marrero,29.8994,-90.1004,10.89090909
2014/8,Marrero,29.8994,-90.1004,9.84
2014/9,Marrero,29.8994,-90.1004,7.28
2014/10,Marrero,29.8994,-90.1004,7.73
2014/11,Marrero,29.8994,-90.1004,6.77
2014/12,Marrero,29.8994,-90.1004,8.118181818
2014/1,Monroe,32.5093,-92.1193,6.533333333
2014/2,Monroe,32.5093,-92.1193,7.478571429
2014/3,Monroe,32.5093,-92.1193,8.25
2014/4,Monroe,32.5093,-92.1193,5.333333333
2014/5,Monroe,32.5093,-92.1193,7.488888889
2014/6,Monroe,32.5093,-92.1193,7.609090909
2014/7,Monroe,32.5093,-92.1193,9.763636364
2014/8,Monroe,32.5093,-92.1193,9.22
2014/9,Monroe,32.5093,-92.1193,8.1
2014/10,Monroe,32.5093,-92.1193,6.314285714
2014/11,Monroe,32.5093,-92.1193,6.8375
2014/12,Monroe,32.5093,-92.1193,6.858333333
2014/1,PortAllen,30.4474,-91.2082,7.348
2014/2,PortAllen,30.4474,-91.2082,8.557142857
2014/3,PortAllen,30.4474,-91.2082,8.832258065
2014/4,PortAllen,30.4474,-91.2082,9.003333333
2014/5,PortAllen,30.4474,-91.2082,8.14516129
2014/6,PortAllen,30.4474,-91.2082,8.451724138
2014/7,PortAllen,30.4474,-91.2082,11.612
2014/8,PortAllen,30.4474,-91.2082,11.69677419
2014/9,PortAllen,30.4474,-91.2082,8.573333333
2014/10,PortAllen,30.4474,-91.2082,8.425
2014/11,PortAllen,30.4474,-91.2082,7.968965517
2014/12,PortAllen,30.4474,-91.2082,8.761290323
2014/1,Shreveport,32.4465,-93.8256,7.3
2014/2,Shreveport,32.4465,-93.8256,11.71111111
2014/3,Shreveport,32.4465,-93.8256,11.52941176
2014/4,Shreveport,32.4465,-93.8256,9.7425
2014/5,Shreveport,32.4465,-93.8256,8.73
2014/6,Shreveport,32.4465,-93.8256,10.01
2014/7,Shreveport,32.4465,-93.8256,12.11
2014/8,Shreveport,32.4465,-93.8256,10.6
2014/9,Shreveport,32.4465,-93.8256,9.6
2014/10,Shreveport,32.4465,-93.8256,9.114285714
2014/11,Shreveport,32.4465,-93.8256,8.6375
2014/12,Shreveport,32.4465,-93.8256,9.8
2014/1,Vinton,30.1986,-93.5708,5.56
2014/2,Vinton,30.1986,-93.5708,5.8
2014/3,Vinton,30.1986,-93.5708,6.458333333
2014/4,Vinton,30.1986,-93.5708,8.62
2014/5,Vinton,30.1986,-93.5708,5.77
2014/6,Vinton,30.1986,-93.5708,6.72
2014/7,Vinton,30.1986,-93.5708,10.13636364
2014/8,Vinton,30.1986,-93.5708,8.86
2014/9,Vinton,30.1986,-93.5708,6.8
2014/10,Vinton,30.1986,-93.5708,5.64
2014/11,Vinton,30.1986,-93.5708,5.84
2014/12,Vinton,30.1986,-93.5708,6.254545455
2015/1,Alexandria,31.3113,-92.4451,5.309090909
2015/2,Alexandria,31.3113,-92.4451,7.822222222
2015/3,Alexandria,31.3113,-92.4451,6.163636364
2015/4,Alexandria,31.3113,-92.4451,7.03
2015/5,Alexandria,31.3113,-92.4451,5.68
2015/6,Alexandria,31.3113,-92.4451,8.02
2015/7,Alexandria,31.3113,-92.4451,9.2
2015/8,Alexandria,31.3113,-92.4451,9.281818182
2015/9,Alexandria,31.3113,-92.4451,8.233333333
2015/10,Alexandria,31.3113,-92.4451,9.03
2015/11,Alexandria,31.3113,-92.4451,3.9625
2015/12,Alexandria,31.3113,-92.4451,5.777777778
2015/1,BatonRouge,30.4507,-91.1546,9.338709677
2015/2,BatonRouge,30.4507,-91.1546,9.828571429
2015/3,BatonRouge,30.4507,-91.1546,7.633333333
2015/4,BatonRouge,30.4507,-91.1546,7.054545455
2015/5,BatonRouge,30.4507,-91.1546,7.623333333
2015/6,BatonRouge,30.4507,-91.1546,9.185185185
2015/7,BatonRouge,30.4507,-91.1546,9.151612903
2015/8,BatonRouge,30.4507,-91.1546,11.1516129
2015/9,BatonRouge,30.4507,-91.1546,9.126666667
2015/10,BatonRouge,30.4507,-91.1546,11.43809524
2015/11,BatonRouge,30.4507,-91.1546,7.220833333
2015/12,BatonRouge,30.4507,-91.1546,8
2015/1,BayouPlaquemine,30.287,-91.2423,7.614285714
2015/2,BayouPlaquemine,30.287,-91.2423,8.2816
2015/3,BayouPlaquemine,30.287,-91.2423,8.2816
2015/4,BayouPlaquemine,30.287,-91.2423,8.2816
2015/5,BayouPlaquemine,30.287,-91.2423,8.2816
2015/6,BayouPlaquemine,30.287,-91.2423,8.2816
2015/7,BayouPlaquemine,30.287,-91.2423,8.2816
2015/8,BayouPlaquemine,30.287,-91.2423,8.2816
2015/9,BayouPlaquemine,30.287,-91.2423,8.2816
2015/10,BayouPlaquemine,30.287,-91.2423,8.2816
2015/11,BayouPlaquemine,30.287,-91.2423,8.2816
2015/12,BayouPlaquemine,30.287,-91.2423,8.2816
2015/1,Chalmette,29.9336,-89.9636,9.7
2015/2,Chalmette,29.9336,-89.9636,11.425
2015/3,Chalmette,29.9336,-89.9636,7.525
2015/4,Chalmette,29.9336,-89.9636,9.366666667
2015/5,Chalmette,29.9336,-89.9636,10.64
2015/6,Chalmette,29.9336,-89.9636,15.1
2015/7,Chalmette,29.9336,-89.9636,10.6
2015/8,Chalmette,29.9336,-89.9636,9.22
2015/9,Chalmette,29.9336,-89.9636,6
2015/10,Chalmette,29.9336,-89.9636,9.28
2015/11,Chalmette,29.9336,-89.9636,4.88
2015/12,Chalmette,29.9336,-89.9636,7.3
2015/1,Geismer,30.1797,-90.9789,9.0875
2015/2,Geismer,30.1797,-90.9789,11.35
2015/3,Geismer,30.1797,-90.9789,6.653846154
2015/4,Geismer,30.1797,-90.9789,7.654545455
2015/5,Geismer,30.1797,-90.9789,6.9
2015/6,Geismer,30.1797,-90.9789,9.822222222
2015/7,Geismer,30.1797,-90.9789,8.833333333
2015/8,Geismer,30.1797,-90.9789,8.763636364
2015/9,Geismer,30.1797,-90.9789,7.74
2015/10,Geismer,30.1797,-90.9789,8.53
2015/11,Geismer,30.1797,-90.9789,5.43
2015/12,Geismer,30.1797,-90.9789,7.688888889
2015/1,Hammond,30.5044,-90.4615,8.011111111
2015/2,Hammond,30.5044,-90.4615,8.6
2015/3,Hammond,30.5044,-90.4615,6.763636364
2015/4,Hammond,30.5044,-90.4615,6.555555556
2015/5,Hammond,30.5044,-90.4615,6.23
2015/6,Hammond,30.5044,-90.4615,8.1
2015/7,Hammond,30.5044,-90.4615,9.09
2015/8,Hammond,30.5044,-90.4615,8.681818182
2015/9,Hammond,30.5044,-90.4615,7.01
2015/10,Hammond,30.5044,-90.4615,9.8
2015/11,Hammond,30.5044,-90.4615,4.566666667
2015/12,Hammond,30.5044,-90.4615,5.25
2015/1,Houma,29.5958,-90.7195,7.436363636
2015/2,Houma,29.5958,-90.7195,8.077777778
2015/3,Houma,29.5958,-90.7195,5.863636364
2015/4,Houma,29.5958,-90.7195,5.54
2015/5,Houma,29.5958,-90.7195,5.86
2015/6,Houma,29.5958,-90.7195,7.52
2015/7,Houma,29.5958,-90.7195,7.06
2015/8,Houma,29.5958,-90.7195,8.018181818
2015/9,Houma,29.5958,-90.7195,6.32
2015/10,Houma,29.5958,-90.7195,10.21
2015/11,Houma,29.5958,-90.7195,4.62
2015/12,Houma,29.5958,-90.7195,6.54
2015/1,Kenner,30.0101,-90.2549,8.694736842
2015/2,Kenner,30.0101,-90.2549,10.46
2015/3,Kenner,30.0101,-90.2549,6.2
2015/4,Kenner,30.0101,-90.2549,7.42
2015/5,Kenner,30.0101,-90.2549,4.92
2015/6,Kenner,30.0101,-90.2549,8.82
2015/7,Kenner,30.0101,-90.2549,11.12
2015/8,Kenner,30.0101,-90.2549,7.72
2015/9,Kenner,30.0101,-90.2549,6.66
2015/10,Kenner,30.0101,-90.2549,7.08
2015/11,Kenner,30.0101,-90.2549,4.02
2015/12,Kenner,30.0101,-90.2549,5.74
2015/1,Lafayette,30.2033,-92.0295,7.05
2015/2,Lafayette,30.2033,-92.0295,8.922222222
2015/3,Lafayette,30.2033,-92.0295,6.336363636
2015/4,Lafayette,30.2033,-92.0295,6.44
2015/5,Lafayette,30.2033,-92.0295,6.3
2015/6,Lafayette,30.2033,-92.0295,9.1
2015/7,Lafayette,30.2033,-92.0295,9.28
2015/8,Lafayette,30.2033,-92.0295,8.081818182
2015/9,Lafayette,30.2033,-92.0295,7.8
2015/10,Lafayette,30.2033,-92.0295,8.76
2015/11,Lafayette,30.2033,-92.0295,5.66
2015/12,Lafayette,30.2033,-92.0295,6.95
2015/1,LakeCharles,30.195,-93.2333,7.7
2015/2,LakeCharles,30.195,-93.2333,8.2816
2015/3,LakeCharles,30.195,-93.2333,8.2816
2015/4,LakeCharles,30.195,-93.2333,8.2816
2015/5,LakeCharles,30.195,-93.2333,8.2816
2015/6,LakeCharles,30.195,-93.2333,8.2816
2015/7,LakeCharles,30.195,-93.2333,8.2816
2015/8,LakeCharles,30.195,-93.2333,8.2816
2015/9,LakeCharles,30.195,-93.2333,8.2816
2015/10,LakeCharles,30.195,-93.2333,8.2816
2015/11,LakeCharles,30.195,-93.2333,8.2816
2015/12,LakeCharles,30.195,-93.2333,8.2816
2015/1,Marrero,29.8994,-90.1004,9.16
2015/2,Marrero,29.8994,-90.1004,9.966666667
2015/3,Marrero,29.8994,-90.1004,7.027272727
2015/4,Marrero,29.8994,-90.1004,7.563636364
2015/5,Marrero,29.8994,-90.1004,8.76
2015/6,Marrero,29.8994,-90.1004,9.711111111
2015/7,Marrero,29.8994,-90.1004,9.6
2015/8,Marrero,29.8994,-90.1004,8.954545455
2015/9,Marrero,29.8994,-90.1004,7.33
2015/10,Marrero,29.8994,-90.1004,7.963636364
2015/11,Marrero,29.8994,-90.1004,4.83
2015/12,Marrero,29.8994,-90.1004,5.23
2015/1,Monroe,32.5093,-92.1193,9.7
2015/2,Monroe,32.5093,-92.1193,7.715384615
2015/3,Monroe,32.5093,-92.1193,6.025
2015/4,Monroe,32.5093,-92.1193,7
2015/5,Monroe,32.5093,-92.1193,5.609090909
2015/6,Monroe,32.5093,-92.1193,9.73
2015/7,Monroe,32.5093,-92.1193,10.16
2015/8,Monroe,32.5093,-92.1193,9.336363636
2015/9,Monroe,32.5093,-92.1193,9.62
2015/10,Monroe,32.5093,-92.1193,9.79
2015/11,Monroe,32.5093,-92.1193,5.488888889
2015/12,Monroe,32.5093,-92.1193,6.945454545
2015/1,PortAllen,30.4474,-91.2082,8.076666667
2015/2,PortAllen,30.4474,-91.2082,10.24230769
2015/3,PortAllen,30.4474,-91.2082,7.316129032
2015/4,PortAllen,30.4474,-91.2082,7.720689655
2015/5,PortAllen,30.4474,-91.2082,7.986666667
2015/6,PortAllen,30.4474,-91.2082,10.20454545
2015/7,PortAllen,30.4474,-91.2082,10.17777778
2015/8,PortAllen,30.4474,-91.2082,11.26129032
2015/9,PortAllen,30.4474,-91.2082,9.558333333
2015/10,PortAllen,30.4474,-91.2082,10.60096774
2015/11,PortAllen,30.4474,-91.2082,7.153333333
2015/12,PortAllen,30.4474,-91.2082,7.770967742
2015/1,Shreveport,32.4465,-93.8256,6
2015/2,Shreveport,32.4465,-93.8256,9.5875
2015/3,Shreveport,32.4465,-93.8256,7.4
2015/4,Shreveport,32.4465,-93.8256,5.1
2015/5,Shreveport,32.4465,-93.8256,9.063636364
2015/6,Shreveport,32.4465,-93.8256,9.978571429
2015/7,Shreveport,32.4465,-93.8256,16.41764706
2015/8,Shreveport,32.4465,-93.8256,12.66470588
2015/9,Shreveport,32.4465,-93.8256,10.46666667
2015/10,Shreveport,32.4465,-93.8256,10.18888889
2015/11,Shreveport,32.4465,-93.8256,7.429411765
2015/12,Shreveport,32.4465,-93.8256,9.969230769
2015/1,Vinton,30.1986,-93.5708,5.72
2015/2,Vinton,30.1986,-93.5708,7.25
2015/3,Vinton,30.1986,-93.5708,5.816666667
2015/4,Vinton,30.1986,-93.5708,6.645454545
2015/5,Vinton,30.1986,-93.5708,5.709090909
2015/6,Vinton,30.1986,-93.5708,9.981818182
2015/7,Vinton,30.1986,-93.5708,8.690909091
2015/8,Vinton,30.1986,-93.5708,9.415384615
2015/9,Vinton,30.1986,-93.5708,8.33
2015/10,Vinton,30.1986,-93.5708,7.16
2015/11,Vinton,30.1986,-93.5708,5.345454545
2015/12,Vinton,30.1986,-93.5708,7.738461538
2016/1,Alexandria,31.3113,-92.4451,7.07
2016/2,Alexandria,31.3113,-92.4451,7.3
2016/3,Alexandria,31.3113,-92.4451,8.027272727
2016/4,Alexandria,31.3113,-92.4451,6.68
2016/5,Alexandria,31.3113,-92.4451,7.471428571
2016/6,Alexandria,31.3113,-92.4451,7.309090909
2016/7,Alexandria,31.3113,-92.4451,8.82
2016/8,Alexandria,31.3113,-92.4451,8.645454545
2016/9,Alexandria,31.3113,-92.4451,8.71
2016/10,Alexandria,31.3113,-92.4451,8.866666667
2016/11,Alexandria,31.3113,-92.4451,8.05
2016/12,Alexandria,31.3113,-92.4451,8.2816
2016/1,BatonRouge,30.4507,-91.1546,7.106451613
2016/2,BatonRouge,30.4507,-91.1546,7.830769231
2016/3,BatonRouge,30.4507,-91.1546,8.442857143
2016/4,BatonRouge,30.4507,-91.1546,8.127272727
2016/5,BatonRouge,30.4507,-91.1546,8.585714286
2016/6,BatonRouge,30.4507,-91.1546,11.172
2016/7,BatonRouge,30.4507,-91.1546,10.10322581
2016/8,BatonRouge,30.4507,-91.1546,9.766666667
2016/9,BatonRouge,30.4507,-91.1546,11.45384615
2016/10,BatonRouge,30.4507,-91.1546,17.62903226
2016/11,BatonRouge,30.4507,-91.1546,10.13
2016/12,BatonRouge,30.4507,-91.1546,8.003225806
2016/1,BayouPlaquemine,30.287,-91.2423,7.616666667
2016/2,BayouPlaquemine,30.287,-91.2423,6.325
2016/3,BayouPlaquemine,30.287,-91.2423,12.13333333
2016/4,BayouPlaquemine,30.287,-91.2423,7.633333333
2016/5,BayouPlaquemine,30.287,-91.2423,6.8
2016/6,BayouPlaquemine,30.287,-91.2423,7.75
2016/7,BayouPlaquemine,30.287,-91.2423,8.84
2016/8,BayouPlaquemine,30.287,-91.2423,7.22
2016/9,BayouPlaquemine,30.287,-91.2423,9.06
2016/10,BayouPlaquemine,30.287,-91.2423,6.9
2016/11,BayouPlaquemine,30.287,-91.2423,10.025
2016/12,BayouPlaquemine,30.287,-91.2423,7
2016/1,Chalmette,29.9336,-89.9636,6.854545455
2016/2,Chalmette,29.9336,-89.9636,7.055555556
2016/3,Chalmette,29.9336,-89.9636,8.072727273
2016/4,Chalmette,29.9336,-89.9636,7.466666667
2016/5,Chalmette,29.9336,-89.9636,8.909090909
2016/6,Chalmette,29.9336,-89.9636,8.27
2016/7,Chalmette,29.9336,-89.9636,9.544444444
2016/8,Chalmette,29.9336,-89.9636,7.885714286
2016/9,Chalmette,29.9336,-89.9636,8.141666667
2016/10,Chalmette,29.9336,-89.9636,9.1
2016/11,Chalmette,29.9336,-89.9636,10.14
2016/12,Chalmette,29.9336,-89.9636,7.8
2016/1,Geismer,30.1797,-90.9789,4.7125
2016/2,Geismer,30.1797,-90.9789,5.177777778
2016/3,Geismer,30.1797,-90.9789,7.990909091
2016/4,Geismer,30.1797,-90.9789,6.25
2016/5,Geismer,30.1797,-90.9789,7.03
2016/6,Geismer,30.1797,-90.9789,7.58
2016/7,Geismer,30.1797,-90.9789,8.58
2016/8,Geismer,30.1797,-90.9789,6.536363636
2016/9,Geismer,30.1797,-90.9789,7.87
2016/10,Geismer,30.1797,-90.9789,7.233333333
2016/11,Geismer,30.1797,-90.9789,7.15
2016/12,Geismer,30.1797,-90.9789,8.46
2016/1,Hammond,30.5044,-90.4615,4.55
2016/2,Hammond,30.5044,-90.4615,5.5
2016/3,Hammond,30.5044,-90.4615,5.833333333
2016/4,Hammond,30.5044,-90.4615,6
2016/5,Hammond,30.5044,-90.4615,6.52
2016/6,Hammond,30.5044,-90.4615,5.74
2016/7,Hammond,30.5044,-90.4615,8.56
2016/8,Hammond,30.5044,-90.4615,5.84
2016/9,Hammond,30.5044,-90.4615,8.38
2016/10,Hammond,30.5044,-90.4615,7.1
2016/11,Hammond,30.5044,-90.4615,6.516666667
2016/12,Hammond,30.5044,-90.4615,10.2
2016/1,Houma,29.5958,-90.7195,6.018181818
2016/2,Houma,29.5958,-90.7195,6.566666667
2016/3,Houma,29.5958,-90.7195,7.827272727
2016/4,Houma,29.5958,-90.7195,7.19
2016/5,Houma,29.5958,-90.7195,7.48
2016/6,Houma,29.5958,-90.7195,8.08
2016/7,Houma,29.5958,-90.7195,9.36
2016/8,Houma,29.5958,-90.7195,6.545454545
2016/9,Houma,29.5958,-90.7195,7.82
2016/10,Houma,29.5958,-90.7195,6.6875
2016/11,Houma,29.5958,-90.7195,8.375
2016/12,Houma,29.5958,-90.7195,7.27
2016/1,Kenner,30.0101,-90.2549,5.833333333
2016/2,Kenner,30.0101,-90.2549,6
2016/3,Kenner,30.0101,-90.2549,6.166666667
2016/4,Kenner,30.0101,-90.2549,6.06
2016/5,Kenner,30.0101,-90.2549,6.22
2016/6,Kenner,30.0101,-90.2549,5.4
2016/7,Kenner,30.0101,-90.2549,6.78
